web-scraper-order,web-scraper-start-url,type_shoes,price,adresse,img-src
"1739391832-8600","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Blouson homme","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4471281_uploaded_image1_1700845482.jpg"
"1739391832-8601","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures Reebok","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4469767_uploaded_image1_1700756234.jpg"
"1739391832-8602","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","25 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4469709_uploaded_image1_1700753675.jpg"
"1739391832-8603","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures Nike","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4469581_uploaded_image1_1700748693.jpg"
"1739391832-8604","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4428756_uploaded_image1_1698171348.jpg"
"1739391832-8605","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4428751_uploaded_image1_1698171146.jpg"
"1739391832-8606","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4428757_uploaded_image1_1698171409.jpg"
"1739391832-8607","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4428749_uploaded_image1_1698171051.jpg"
"1739391832-8608","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4428742_uploaded_image1_1698170613.jpg"
"1739391832-8609","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Baskets Nike dunk low SB","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4431747_uploaded_image1_1698341869.jpg"
"1739391832-8610","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4428189_uploaded_image1_1698146503.jpg"
"1739391832-8611","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4428186_uploaded_image1_1698146428.jpg"
"1739391832-8612","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4428173_uploaded_image1_1698146227.jpg"
"1739391832-8613","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","12 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4467606_uploaded_image2_1700639517.jpeg"
"1739391832-8614","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4467352_uploaded_image1_1700610511.jpg"
"1739391832-8615","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Baskets Ogiy","15 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4467172_uploaded_image3_1700598687.jpeg"
"1739391832-8616","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures orthopédiques","15 000CFA","Sipres, Dakar, Sénégal","https://images.coinafrique.com/thumb_4466727_uploaded_image1_1700576391.jpg"
"1739391832-8617","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures Nike Air Force","16 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4466724_uploaded_image2_1700576338.jpeg"
"1739391832-8618","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4426149_uploaded_image1_1698013497.jpg"
"1739391832-8619","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4426133_uploaded_image1_1698012775.jpg"
"1739391832-8620","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures orthopédiques","15 000CFA","Sipres, Dakar, Sénégal","https://images.coinafrique.com/thumb_4465858_uploaded_image2_1700517663.jpeg"
"1739391832-8621","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures orthopédiques","15 000CFA","Sipres, Dakar, Sénégal","https://images.coinafrique.com/thumb_4465854_uploaded_image3_1700517445.jpeg"
"1739391832-8622","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4430533_uploaded_image1_1698276823.jpg"
"1739391832-8623","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4430531_uploaded_image1_1698276734.jpg"
"1739391832-8624","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4430529_uploaded_image2_1698276672.jpeg"
"1739391832-8625","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4463676_uploaded_image1_1700350927.jpg"
"1739391832-8626","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4463674_uploaded_image1_1700350852.jpg"
"1739391832-8627","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Baskets Jordan 11","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4463455_uploaded_image1_1700332285.jpg"
"1739391832-8628","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures Converse","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4425681_uploaded_image1_1697978155.jpg"
"1739391832-8629","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Baskets Jordan 6","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4425677_uploaded_image1_1697977805.jpg"
"1739391832-8630","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures Timberland","20 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4462564_uploaded_image1_1700267386.jpg"
"1739391832-8631","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures Adidas","35 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4462560_uploaded_image1_1700267154.jpg"
"1739391832-8632","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4422625_uploaded_image1_1697751990.jpg"
"1739391832-8633","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures Lacoste","20 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4462541_uploaded_image1_1700266063.jpg"
"1739391832-8634","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4422604_uploaded_image1_1697750881.jpg"
"1739391832-8635","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4422609_uploaded_image1_1697751182.jpg"
"1739391832-8636","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4422611_uploaded_image1_1697751290.jpg"
"1739391832-8637","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures Reebok","27 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4461285_uploaded_image1_1700179329.jpg"
"1739391832-8638","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4421609_uploaded_image1_1697631564.jpg"
"1739391832-8639","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Baskets Dior B22","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4461203_uploaded_image2_1700171653.jpeg"
"1739391832-8640","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Baskets Bape Sta low","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4423014_uploaded_image1_1697789109.jpg"
"1739391832-8641","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4420940_uploaded_image1_1697580885.jpg"
"1739391832-8642","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4420934_uploaded_image1_1697580593.jpg"
"1739391832-8643","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4420914_uploaded_image1_1697579500.jpg"
"1739391832-8644","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Baskets Jordan 4","35 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4459556_uploaded_image1_1700075266.jpg"
"1739391832-8645","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures en cuir","12 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4458794_uploaded_image1_1700047934.jpg"
"1739391832-8646","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4419224_uploaded_image1_1697475372.jpg"
"1739391832-8647","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4419228_uploaded_image1_1697475532.jpg"
"1739391832-8648","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures femme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4418779_uploaded_image1_1697456948.jpg"
"1739391832-8649","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures  Nike  Dunk","25 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4457564_uploaded_image1_1699970775.jpg"
"1739391832-8650","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","12 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4457305_uploaded_image1_1699959958.jpg"
"1739391832-8651","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Chaussures homme","15 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4456842_uploaded_image1_1699921087.jpg"
"1739391832-8652","https://sn.coinafrique.com/categorie/chaussures-homme?page=17","Baskets Ogiy","23 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4456839_uploaded_image1_1699920886.jpg"
"1739391836-8653","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Espadrilles homme","2 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4492215_uploaded_image1_1702118284.jpg"
"1739391836-8654","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Chaussures Espadrilles","2 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4492033_uploaded_image1_1702109668.jpg"
"1739391836-8655","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Chaussures homme","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4491810_uploaded_image1_1702078088.jpg"
"1739391836-8656","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Sandales Adidas","5 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4491190_uploaded_image1_1702047058.jpg"
"1739391836-8657","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Baskets Yeezy 700 V3","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4453576_uploaded_image1_1699707006.jpg"
"1739391836-8658","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Sabot médical orthopédique mixte","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4453507_uploaded_image1_1699704590.jpg"
"1739391836-8659","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Baskets New Balance","30 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4490143_uploaded_image1_1701984972.jpg"
"1739391836-8660","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Reebok Men's ZiG dynamica 2.0 pointure","22 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4451898_uploaded_image1_1699613457.jpg"
"1739391836-8661","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Baskets Air Jordan 4","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4488523_uploaded_image2_1701911171.jpeg"
"1739391836-8662","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Baskets New Balance 530","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4488298_uploaded_image1_1701891753.jpg"
"1739391836-8663","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Baskets Air Max Nike 95","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4488233_uploaded_image1_1701888764.jpg"
"1739391836-8664","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4487234_uploaded_image1_1701850609.jpg"
"1739391836-8665","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Chaussures homme","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4449637_uploaded_image1_1699473445.jpg"
"1739391836-8666","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4451355_uploaded_image1_1699572573.jpg"
"1739391836-8667","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4451352_uploaded_image1_1699572431.jpg"
"1739391836-8668","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Chaussures Stan Smith","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4448223_uploaded_image1_1699396073.jpg"
"1739391836-8669","https://sn.coinafrique.com/categorie/chaussures-homme?page=16","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4448220_uploaded_image1_1699395880.jpg"
